scan_index,split,laz_relative_path_original,laz_relative_path_normalized,acquisition_folder,laz_filename
3609,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_20+900_20+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_20+900_20+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_20+900_20+950.laz
3610,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_20+950_21+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_20+950_21+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_20+950_21+000.laz
3611,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+000_21+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+000_21+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+000_21+050.laz
3612,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+050_21+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+050_21+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+050_21+100.laz
3613,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+100_21+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+100_21+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+100_21+150.laz
3614,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+150_21+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+150_21+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+150_21+200.laz
3615,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+200_21+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+200_21+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+200_21+250.laz
3616,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+250_21+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+250_21+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+250_21+300.laz
3617,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+300_21+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+300_21+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+300_21+350.laz
3618,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+350_21+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+350_21+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+350_21+400.laz
3619,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+400_21+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+400_21+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+400_21+450.laz
3620,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+450_21+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+450_21+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+450_21+500.laz
3621,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+500_21+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+500_21+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+500_21+550.laz
3622,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+550_21+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+550_21+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+550_21+600.laz
3623,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+600_21+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+600_21+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+600_21+650.laz
3624,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+650_21+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+650_21+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+650_21+700.laz
3625,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+700_21+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+700_21+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+700_21+750.laz
3626,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+750_21+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+750_21+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+750_21+800.laz
3627,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+800_21+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+800_21+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+800_21+850.laz
3628,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+850_21+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+850_21+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+850_21+900.laz
3629,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+900_21+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+900_21+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+900_21+950.laz
3630,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_21+950_22+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_21+950_22+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_21+950_22+000.laz
3631,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+000_22+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+000_22+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+000_22+050.laz
3632,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+050_22+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+050_22+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+050_22+100.laz
3633,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+100_22+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+100_22+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+100_22+150.laz
3634,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+150_22+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+150_22+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+150_22+200.laz
3635,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+200_22+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+200_22+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+200_22+250.laz
3636,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+250_22+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+250_22+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+250_22+300.laz
3637,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+300_22+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+300_22+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+300_22+350.laz
3638,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+350_22+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+350_22+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+350_22+400.laz
3639,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+400_22+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+400_22+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+400_22+450.laz
3640,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+450_22+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+450_22+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+450_22+500.laz
3641,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+500_22+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+500_22+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+500_22+550.laz
3642,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+550_22+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+550_22+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+550_22+600.laz
3643,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+600_22+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+600_22+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+600_22+650.laz
3644,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+650_22+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+650_22+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+650_22+700.laz
3645,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+700_22+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+700_22+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+700_22+750.laz
3646,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+750_22+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+750_22+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+750_22+800.laz
3647,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+800_22+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+800_22+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+800_22+850.laz
3648,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+850_22+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+850_22+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+850_22+900.laz
3649,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+900_22+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+900_22+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+900_22+950.laz
3650,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_22+950_23+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_22+950_23+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_22+950_23+000.laz
3651,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+000_23+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+000_23+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+000_23+050.laz
3652,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+050_23+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+050_23+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+050_23+100.laz
3653,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+100_23+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+100_23+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+100_23+150.laz
3654,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+150_23+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+150_23+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+150_23+200.laz
3655,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+200_23+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+200_23+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+200_23+250.laz
3656,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+250_23+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+250_23+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+250_23+300.laz
3657,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+300_23+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+300_23+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+300_23+350.laz
3658,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+350_23+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+350_23+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+350_23+400.laz
3659,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+400_23+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+400_23+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+400_23+450.laz
3660,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+450_23+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+450_23+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+450_23+500.laz
3661,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+500_23+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+500_23+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+500_23+550.laz
3662,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+550_23+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+550_23+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+550_23+600.laz
3663,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+600_23+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+600_23+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+600_23+650.laz
3664,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+650_23+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+650_23+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+650_23+700.laz
3665,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+700_23+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+700_23+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+700_23+750.laz
3666,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+750_23+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+750_23+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+750_23+800.laz
3667,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+800_23+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+800_23+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+800_23+850.laz
3668,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+850_23+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+850_23+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+850_23+900.laz
3669,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+900_23+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+900_23+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+900_23+950.laz
3670,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_23+950_24+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_23+950_24+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_23+950_24+000.laz
3671,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+000_24+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+000_24+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+000_24+050.laz
3672,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+050_24+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+050_24+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+050_24+100.laz
3673,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+100_24+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+100_24+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+100_24+150.laz
3674,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+150_24+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+150_24+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+150_24+200.laz
3675,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+200_24+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+200_24+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+200_24+250.laz
3676,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+250_24+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+250_24+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+250_24+300.laz
3677,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+300_24+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+300_24+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+300_24+350.laz
3678,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+350_24+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+350_24+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+350_24+400.laz
3679,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+400_24+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+400_24+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+400_24+450.laz
3680,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+450_24+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+450_24+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+450_24+500.laz
3681,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+500_24+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+500_24+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+500_24+550.laz
3682,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+550_24+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+550_24+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+550_24+600.laz
3683,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+600_24+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+600_24+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+600_24+650.laz
3684,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+650_24+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+650_24+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+650_24+700.laz
3685,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+700_24+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+700_24+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+700_24+750.laz
3686,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+750_24+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+750_24+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+750_24+800.laz
3687,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+800_24+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+800_24+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+800_24+850.laz
3688,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+850_24+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+850_24+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+850_24+900.laz
3689,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+900_24+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+900_24+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+900_24+950.laz
3690,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_24+950_25+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_24+950_25+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_24+950_25+000.laz
