scan_index,split,acquisition_folder,laz_relative_path,info_relative_path,laz_filename,info_filename,size_bytes,point_count,las_version,point_data_format,x_min,y_min,z_min,x_max,y_max,z_max,gps_time_min,gps_time_max,classification_histogram
2500,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+300_16+350.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+300_16+350_info.txt,Don-Bethune_F_16+300_16+350.laz,Don-Bethune_F_16+300_16+350_info.txt,7473484,1089141,1.2,3,1679021.930,9259163.063,18.813,1679205.241,9259342.491,41.159,28489.700214,28492.015888,"{""0"":{""count"":83922,""label"":""Unclassified""},""1"":{""count"":604451,""label"":""Ground""},""2"":{""count"":329257,""label"":""Vegetation""},""4"":{""count"":11413,""label"":""Catenary pole""},""5"":{""count"":46331,""label"":""Rail""},""7"":{""count"":13767,""label"":""Catenary wire""}}"
2501,valid,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+350_16+400.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+350_16+400_info.txt,Don-Bethune_F_16+350_16+400.laz,Don-Bethune_F_16+350_16+400_info.txt,8112790,1177904,1.2,3,1678930.390,9259172.509,19.311,1679146.212,9259349.964,47.581,28492.016228,28494.334960,"{""0"":{""count"":78504,""label"":""Unclassified""},""1"":{""count"":563554,""label"":""Ground""},""2"":{""count"":464814,""label"":""Vegetation""},""4"":{""count"":10776,""label"":""Catenary pole""},""5"":{""count"":46370,""label"":""Rail""},""7"":{""count"":13886,""label"":""Catenary wire""}}"
2502,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+400_16+450.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+400_16+450_info.txt,Don-Bethune_F_16+400_16+450.laz,Don-Bethune_F_16+400_16+450_info.txt,8415946,1222001,1.2,3,1678930.475,9259209.523,19.268,1679112.806,9259363.797,39.443,28494.334960,28496.653793,"{""0"":{""count"":128562,""label"":""Unclassified""},""1"":{""count"":600626,""label"":""Ground""},""2"":{""count"":423479,""label"":""Vegetation""},""4"":{""count"":8446,""label"":""Catenary pole""},""5"":{""count"":46706,""label"":""Rail""},""7"":{""count"":14182,""label"":""Catenary wire""}}"
2503,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+450_16+500.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+450_16+500_info.txt,Don-Bethune_F_16+450_16+500.laz,Don-Bethune_F_16+450_16+500_info.txt,8625630,1261947,1.2,3,1678899.020,9259220.667,19.123,1679049.484,9259387.354,41.792,28496.653803,28498.972069,"{""0"":{""count"":145511,""label"":""Unclassified""},""1"":{""count"":576115,""label"":""Ground""},""2"":{""count"":473524,""label"":""Vegetation""},""4"":{""count"":8016,""label"":""Catenary pole""},""5"":{""count"":45546,""label"":""Rail""},""7"":{""count"":13235,""label"":""Catenary wire""}}"
2504,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+500_16+550.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+500_16+550_info.txt,Don-Bethune_F_16+500_16+550.laz,Don-Bethune_F_16+500_16+550_info.txt,8630808,1252894,1.2,3,1678838.444,9259255.204,19.033,1679011.452,9259411.271,47.430,28498.972079,28501.291413,"{""0"":{""count"":125991,""label"":""Unclassified""},""1"":{""count"":610479,""label"":""Ground""},""2"":{""count"":453380,""label"":""Vegetation""},""4"":{""count"":4009,""label"":""Catenary pole""},""5"":{""count"":45775,""label"":""Rail""},""7"":{""count"":13260,""label"":""Catenary wire""}}"
2505,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+550_16+600.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+550_16+600_info.txt,Don-Bethune_F_16+550_16+600.laz,Don-Bethune_F_16+550_16+600_info.txt,7677575,1097449,1.2,3,1678778.698,9259254.975,19.095,1678973.273,9259426.274,45.666,28501.291753,28503.610533,"{""0"":{""count"":91109,""label"":""Unclassified""},""1"":{""count"":567395,""label"":""Ground""},""2"":{""count"":374339,""label"":""Vegetation""},""4"":{""count"":5899,""label"":""Catenary pole""},""5"":{""count"":44580,""label"":""Rail""},""7"":{""count"":14127,""label"":""Catenary wire""}}"
2506,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+600_16+650.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+600_16+650_info.txt,Don-Bethune_F_16+600_16+650.laz,Don-Bethune_F_16+600_16+650_info.txt,7753528,1124256,1.2,3,1678718.496,9259288.111,18.907,1678928.585,9259450.805,33.917,28503.610539,28505.931477,"{""0"":{""count"":100470,""label"":""Unclassified""},""1"":{""count"":554776,""label"":""Ground""},""2"":{""count"":383715,""label"":""Vegetation""},""4"":{""count"":13897,""label"":""Catenary pole""},""5"":{""count"":46434,""label"":""Rail""},""7"":{""count"":24964,""label"":""Catenary wire""}}"
2507,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+650_16+700.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+650_16+700_info.txt,Don-Bethune_F_16+650_16+700.laz,Don-Bethune_F_16+650_16+700_info.txt,8408271,1250364,1.2,3,1678675.985,9259293.945,19.358,1678878.074,9259466.967,42.028,28505.931484,28508.253656,"{""0"":{""count"":103253,""label"":""Unclassified""},""1"":{""count"":678742,""label"":""Ground""},""2"":{""count"":313209,""label"":""Vegetation""},""4"":{""count"":73951,""label"":""Catenary pole""},""5"":{""count"":46145,""label"":""Rail""},""7"":{""count"":35064,""label"":""Catenary wire""}}"
2508,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+700_16+750.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+700_16+750_info.txt,Don-Bethune_F_16+700_16+750.laz,Don-Bethune_F_16+700_16+750_info.txt,7644736,1133777,1.2,3,1678653.365,9259298.786,19.326,1678832.602,9259476.493,32.805,28508.253662,28510.577528,"{""0"":{""count"":92708,""label"":""Unclassified""},""1"":{""count"":636588,""label"":""Ground""},""2"":{""count"":308395,""label"":""Vegetation""},""3"":{""count"":5186,""label"":""Building""},""4"":{""count"":14844,""label"":""Catenary pole""},""5"":{""count"":47953,""label"":""Rail""},""7"":{""count"":28103,""label"":""Catenary wire""}}"
2509,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+750_16+800.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+750_16+800_info.txt,Don-Bethune_F_16+750_16+800.laz,Don-Bethune_F_16+750_16+800_info.txt,7742509,1129015,1.2,3,1678623.873,9259307.296,19.236,1678781.826,9259503.957,34.440,28510.577538,28512.901802,"{""0"":{""count"":81555,""label"":""Unclassified""},""1"":{""count"":563693,""label"":""Ground""},""2"":{""count"":405136,""label"":""Vegetation""},""3"":{""count"":11373,""label"":""Building""},""4"":{""count"":9790,""label"":""Catenary pole""},""5"":{""count"":42523,""label"":""Rail""},""7"":{""count"":14945,""label"":""Catenary wire""}}"
2510,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+800_16+850.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+800_16+850_info.txt,Don-Bethune_F_16+800_16+850.laz,Don-Bethune_F_16+800_16+850_info.txt,7609302,1134529,1.2,3,1678507.860,9259331.025,19.222,1678740.999,9259536.704,56.084,28512.901812,28515.223802,"{""0"":{""count"":76023,""label"":""Unclassified""},""1"":{""count"":576983,""label"":""Ground""},""2"":{""count"":410171,""label"":""Vegetation""},""3"":{""count"":5719,""label"":""Building""},""4"":{""count"":7709,""label"":""Catenary pole""},""5"":{""count"":44196,""label"":""Rail""},""7"":{""count"":13728,""label"":""Catenary wire""}}"
2511,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+850_16+900.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+850_16+900_info.txt,Don-Bethune_F_16+850_16+900.laz,Don-Bethune_F_16+850_16+900_info.txt,7362011,1096089,1.2,3,1678502.822,9259388.289,1.822,1678695.006,9259556.892,30.831,28515.223803,28517.543911,"{""0"":{""count"":73359,""label"":""Unclassified""},""1"":{""count"":573325,""label"":""Ground""},""2"":{""count"":385120,""label"":""Vegetation""},""4"":{""count"":7735,""label"":""Catenary pole""},""5"":{""count"":42817,""label"":""Rail""},""7"":{""count"":13733,""label"":""Catenary wire""}}"
2512,test,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+900_16+950.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+900_16+950_info.txt,Don-Bethune_F_16+900_16+950.laz,Don-Bethune_F_16+900_16+950_info.txt,7256833,1065833,1.2,3,1678441.259,9259399.633,19.269,1678658.595,9259565.125,30.811,28517.543919,28519.859058,"{""0"":{""count"":74902,""label"":""Unclassified""},""1"":{""count"":618668,""label"":""Ground""},""2"":{""count"":307407,""label"":""Vegetation""},""4"":{""count"":8302,""label"":""Catenary pole""},""5"":{""count"":41687,""label"":""Rail""},""7"":{""count"":14867,""label"":""Catenary wire""}}"
2513,valid,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_16+950_17+000.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_16+950_17+000_info.txt,Don-Bethune_F_16+950_17+000.laz,Don-Bethune_F_16+950_17+000_info.txt,7093218,1057152,1.2,3,1678419.206,9259404.636,18.505,1678611.753,9259597.905,31.762,28519.859434,28522.167609,"{""0"":{""count"":79521,""label"":""Unclassified""},""1"":{""count"":705263,""label"":""Ground""},""2"":{""count"":206543,""label"":""Vegetation""},""4"":{""count"":8232,""label"":""Catenary pole""},""5"":{""count"":43132,""label"":""Rail""},""7"":{""count"":14461,""label"":""Catenary wire""}}"
2514,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+000_17+050.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+000_17+050_info.txt,Don-Bethune_F_17+000_17+050.laz,Don-Bethune_F_17+000_17+050_info.txt,7071835,1104429,1.2,3,1678389.717,9259393.857,19.203,1678581.634,9259613.540,32.353,28522.167613,28524.468964,"{""0"":{""count"":124895,""label"":""Unclassified""},""1"":{""count"":756850,""label"":""Ground""},""2"":{""count"":160742,""label"":""Vegetation""},""4"":{""count"":7477,""label"":""Catenary pole""},""5"":{""count"":42486,""label"":""Rail""},""7"":{""count"":11979,""label"":""Catenary wire""}}"
2515,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+050_17+100.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+050_17+100_info.txt,Don-Bethune_F_17+050_17+100.laz,Don-Bethune_F_17+050_17+100_info.txt,7224420,1104533,1.2,3,1678307.103,9259443.796,18.283,1678509.171,9259629.911,42.606,28524.468970,28526.764013,"{""0"":{""count"":82950,""label"":""Unclassified""},""1"":{""count"":585900,""label"":""Ground""},""2"":{""count"":374805,""label"":""Vegetation""},""4"":{""count"":4917,""label"":""Catenary pole""},""5"":{""count"":41491,""label"":""Rail""},""7"":{""count"":14470,""label"":""Catenary wire""}}"
2516,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+100_17+150.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+100_17+150_info.txt,Don-Bethune_F_17+100_17+150.laz,Don-Bethune_F_17+100_17+150_info.txt,7298260,1130828,1.2,3,1678264.998,9259486.741,18.646,1678464.707,9259645.005,43.285,28526.764020,28529.056743,"{""0"":{""count"":141372,""label"":""Unclassified""},""1"":{""count"":647430,""label"":""Ground""},""2"":{""count"":286279,""label"":""Vegetation""},""4"":{""count"":1317,""label"":""Catenary pole""},""5"":{""count"":40361,""label"":""Rail""},""7"":{""count"":14069,""label"":""Catenary wire""}}"
2517,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+150_17+200.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+150_17+200_info.txt,Don-Bethune_F_17+150_17+200.laz,Don-Bethune_F_17+150_17+200_info.txt,6770236,1144637,1.2,3,1678209.968,9259496.940,19.341,1678434.813,9259663.554,53.841,28529.056748,28531.347683,"{""0"":{""count"":247551,""label"":""Unclassified""},""1"":{""count"":739005,""label"":""Ground""},""2"":{""count"":99202,""label"":""Vegetation""},""4"":{""count"":6043,""label"":""Catenary pole""},""5"":{""count"":38458,""label"":""Rail""},""7"":{""count"":14378,""label"":""Catenary wire""}}"
2518,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+200_17+250.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+200_17+250_info.txt,Don-Bethune_F_17+200_17+250.laz,Don-Bethune_F_17+200_17+250_info.txt,6685315,1139250,1.2,3,1678178.669,9259504.976,19.356,1678357.442,9259682.376,40.142,28531.347691,28533.639706,"{""0"":{""count"":258020,""label"":""Unclassified""},""1"":{""count"":726946,""label"":""Ground""},""2"":{""count"":96870,""label"":""Vegetation""},""4"":{""count"":5677,""label"":""Catenary pole""},""5"":{""count"":36506,""label"":""Rail""},""7"":{""count"":15231,""label"":""Catenary wire""}}"
2519,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+250_17+300.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+250_17+300_info.txt,Don-Bethune_F_17+250_17+300.laz,Don-Bethune_F_17+250_17+300_info.txt,6678738,1165827,1.2,3,1678128.365,9259517.216,19.165,1678334.436,9259715.401,33.314,28533.639713,28535.934652,"{""0"":{""count"":440067,""label"":""Unclassified""},""1"":{""count"":579052,""label"":""Ground""},""2"":{""count"":81157,""label"":""Vegetation""},""4"":{""count"":6825,""label"":""Catenary pole""},""5"":{""count"":44111,""label"":""Rail""},""7"":{""count"":14615,""label"":""Catenary wire""}}"
2520,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+300_17+350.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+300_17+350_info.txt,Don-Bethune_F_17+300_17+350.laz,Don-Bethune_F_17+300_17+350_info.txt,7186608,1214356,1.2,3,1678099.534,9259530.428,18.830,1678273.614,9259720.203,39.240,28535.934658,28538.238608,"{""0"":{""count"":447198,""label"":""Unclassified""},""1"":{""count"":598269,""label"":""Ground""},""2"":{""count"":103633,""label"":""Vegetation""},""4"":{""count"":7131,""label"":""Catenary pole""},""5"":{""count"":40572,""label"":""Rail""},""7"":{""count"":17553,""label"":""Catenary wire""}}"
2521,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+350_17+400.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+350_17+400_info.txt,Don-Bethune_F_17+350_17+400.laz,Don-Bethune_F_17+350_17+400_info.txt,7124710,1142148,1.2,3,1678049.175,9259547.011,18.454,1678233.547,9259754.733,32.208,28538.238618,28540.550621,"{""0"":{""count"":143751,""label"":""Unclassified""},""1"":{""count"":632221,""label"":""Ground""},""2"":{""count"":299601,""label"":""Vegetation""},""4"":{""count"":6604,""label"":""Catenary pole""},""5"":{""count"":43727,""label"":""Rail""},""7"":{""count"":16244,""label"":""Catenary wire""}}"
2522,test,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+400_17+450.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+400_17+450_info.txt,Don-Bethune_F_17+400_17+450.laz,Don-Bethune_F_17+400_17+450_info.txt,7893819,1283630,1.2,3,1678006.822,9259561.792,15.398,1678187.400,9259765.659,99.635,28540.550631,28542.876678,"{""0"":{""count"":153963,""label"":""Unclassified""},""1"":{""count"":624402,""label"":""Ground""},""2"":{""count"":309615,""label"":""Vegetation""},""3"":{""count"":36934,""label"":""Building""},""4"":{""count"":11171,""label"":""Catenary pole""},""5"":{""count"":47654,""label"":""Rail""},""6"":{""count"":91137,""label"":""Structure""},""7"":{""count"":8754,""label"":""Catenary wire""}}"
2523,valid,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+450_17+500.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+450_17+500_info.txt,Don-Bethune_F_17+450_17+500.laz,Don-Bethune_F_17+450_17+500_info.txt,7969691,1262616,1.2,3,1677941.161,9259597.973,19.306,1678141.017,9259778.250,37.796,28542.876685,28545.215519,"{""0"":{""count"":130735,""label"":""Unclassified""},""1"":{""count"":597025,""label"":""Ground""},""2"":{""count"":416276,""label"":""Vegetation""},""3"":{""count"":45636,""label"":""Building""},""4"":{""count"":9260,""label"":""Catenary pole""},""5"":{""count"":49850,""label"":""Rail""},""7"":{""count"":13834,""label"":""Catenary wire""}}"
2524,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+500_17+550.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+500_17+550_info.txt,Don-Bethune_F_17+500_17+550.laz,Don-Bethune_F_17+500_17+550_info.txt,9506755,1443085,1.2,3,1677940.412,9259598.567,19.470,1678075.767,9259784.723,52.157,28545.215527,28547.562319,"{""0"":{""count"":138263,""label"":""Unclassified""},""1"":{""count"":632242,""label"":""Ground""},""2"":{""count"":597591,""label"":""Vegetation""},""4"":{""count"":15034,""label"":""Catenary pole""},""5"":{""count"":48758,""label"":""Rail""},""7"":{""count"":11197,""label"":""Catenary wire""}}"
2525,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+550_17+600.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+550_17+600_info.txt,Don-Bethune_F_17+550_17+600.laz,Don-Bethune_F_17+550_17+600_info.txt,9179918,1409159,1.2,3,1677867.045,9259645.555,20.049,1678030.194,9259762.337,39.500,28547.562329,28549.911914,"{""0"":{""count"":140551,""label"":""Unclassified""},""1"":{""count"":671271,""label"":""Ground""},""2"":{""count"":496847,""label"":""Vegetation""},""4"":{""count"":22366,""label"":""Catenary pole""},""5"":{""count"":63718,""label"":""Rail""},""7"":{""count"":14406,""label"":""Catenary wire""}}"
2526,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+600_17+650.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+600_17+650_info.txt,Don-Bethune_F_17+600_17+650.laz,Don-Bethune_F_17+600_17+650_info.txt,9779545,1498797,1.2,3,1677836.837,9259636.167,19.660,1677956.831,9259738.742,44.632,28549.911924,28552.260578,"{""0"":{""count"":253386,""label"":""Unclassified""},""1"":{""count"":694669,""label"":""Ground""},""2"":{""count"":422768,""label"":""Vegetation""},""3"":{""count"":40919,""label"":""Building""},""4"":{""count"":16744,""label"":""Catenary pole""},""5"":{""count"":50990,""label"":""Rail""},""7"":{""count"":19321,""label"":""Catenary wire""}}"
2527,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+650_17+700.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+650_17+700_info.txt,Don-Bethune_F_17+650_17+700.laz,Don-Bethune_F_17+650_17+700_info.txt,10341617,1560321,1.2,3,1677782.935,9259659.806,20.325,1677881.989,9259736.325,48.020,28552.260582,28554.620160,"{""0"":{""count"":193137,""label"":""Unclassified""},""1"":{""count"":627614,""label"":""Ground""},""2"":{""count"":613725,""label"":""Vegetation""},""3"":{""count"":48119,""label"":""Building""},""4"":{""count"":17818,""label"":""Catenary pole""},""5"":{""count"":50348,""label"":""Rail""},""7"":{""count"":9560,""label"":""Catenary wire""}}"
2528,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+700_17+750.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+700_17+750_info.txt,Don-Bethune_F_17+700_17+750.laz,Don-Bethune_F_17+700_17+750_info.txt,8966634,1376569,1.2,3,1677708.716,9259628.373,20.260,1677861.496,9259732.361,54.273,28554.620170,28556.992318,"{""0"":{""count"":119355,""label"":""Unclassified""},""1"":{""count"":697380,""label"":""Ground""},""2"":{""count"":475183,""label"":""Vegetation""},""4"":{""count"":23566,""label"":""Catenary pole""},""5"":{""count"":46883,""label"":""Rail""},""7"":{""count"":14202,""label"":""Catenary wire""}}"
2529,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+750_17+800.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+750_17+800_info.txt,Don-Bethune_F_17+750_17+800.laz,Don-Bethune_F_17+750_17+800_info.txt,8254012,1262939,1.2,3,1677662.173,9259613.474,20.074,1677808.737,9259744.836,40.822,28556.992328,28559.370753,"{""0"":{""count"":94790,""label"":""Unclassified""},""1"":{""count"":708508,""label"":""Ground""},""2"":{""count"":386251,""label"":""Vegetation""},""3"":{""count"":3814,""label"":""Building""},""4"":{""count"":5007,""label"":""Catenary pole""},""5"":{""count"":49996,""label"":""Rail""},""7"":{""count"":14573,""label"":""Catenary wire""}}"
2530,train,ACQ_289_Don_Bethune,data/ACQ_289_Don_Bethune/cloud/Don-Bethune_F_17+800_17+850.laz,data/ACQ_289_Don_Bethune/info/Don-Bethune_F_17+800_17+850_info.txt,Don-Bethune_F_17+800_17+850.laz,Don-Bethune_F_17+800_17+850_info.txt,8163618,1252281,1.2,3,1677616.078,9259590.908,20.027,1677799.311,9259733.738,42.309,28559.370759,28561.739767,"{""0"":{""count"":56795,""label"":""Unclassified""},""1"":{""count"":733206,""label"":""Ground""},""2"":{""count"":389131,""label"":""Vegetation""},""4"":{""count"":8980,""label"":""Catenary pole""},""5"":{""count"":50009,""label"":""Rail""},""7"":{""count"":14160,""label"":""Catenary wire""}}"
